0,4,0.0306521
0,5,0.0342515
1,2,0.0688955
1,3,0.409717
1,4,0.276834
1,6,0.528977
1,7,0.36616
2,1,0.0688955
2,3,0.00790315
2,4,0.00763444
2,6,0.0308607
2,7,0.00778888
3,1,0.409717
3,2,0.00790315
3,4,0.00763563
3,6,0.00761685
3,7,0.00855109
4,0,0.0306521
4,1,0.276834
4,2,0.00763444
4,3,0.00763563
4,6,0.00813349
4,7,0.00939489
5,0,0.0342515
6,1,0.528977
6,2,0.0308607
6,3,0.00761685
6,4,0.00813349
6,7,0.00803784
7,1,0.36616
7,2,0.00778888
7,3,0.00855109
7,4,0.00939489
7,6,0.00803784
8,9,0.459094
8,11,0.0181511
8,12,0.0386251
8,14,0.116508
8,15,0.0854131
8,16,0.337984
8,17,0.115367
8,18,0.470163
9,8,0.459094
9,10,0.0181692
9,11,0.661774
9,12,0.0110904
9,14,0.00855609
9,15,0.0187483
9,16,0.758093
9,17,0.00970985
9,18,0.201293
10,9,0.0181692
10,11,0.274374
10,12,0.0105242
10,14,0.01647
10,17,0.0151208
11,8,0.0181511
11,9,0.661774
11,10,0.274374
11,12,0.330284
11,13,0.00921388
11,14,0.0148066
11,15,0.294183
11,16,0.109435
11,17,0.0198823
11,18,0.0509322
12,8,0.0386251
12,9,0.0110904
12,10,0.0105242
12,11,0.330284
12,13,0.0256355
12,14,0.00847623
12,15,0.0249134
12,16,0.806977
12,17,0.0127448
12,18,0.0752573
13,11,0.00921388
13,12,0.0256355
13,14,0.00805201
13,16,0.0129658
13,18,0.268282
14,8,0.116508
14,9,0.00855609
14,10,0.01647
14,11,0.0148066
14,12,0.00847623
14,13,0.00805201
14,15,0.0241456
14,16,0.0773152
14,17,0.0178468
14,18,0.0540653
15,8,0.0854131
15,9,0.0187483
15,11,0.294183
15,12,0.0249134
15,14,0.0241456
15,16,0.216371
15,17,0.0205916
15,18,0.0437071
16,8,0.337984
16,9,0.758093
16,11,0.109435
16,12,0.806977
16,13,0.0129658
16,14,0.0773152
16,15,0.216371
16,17,0.750651
16,18,0.0553054
17,8,0.115367
17,9,0.00970985
17,10,0.0151208
17,11,0.0198823
17,12,0.0127448
17,14,0.0178468
17,15,0.0205916
17,16,0.750651
17,18,0.270279
18,8,0.470163
18,9,0.201293
18,11,0.0509322
18,12,0.0752573
18,13,0.268282
18,14,0.0540653
18,15,0.0437071
18,16,0.0553054
18,17,0.270279
19,21,0.0234481
20,21,0.04133
21,19,0.0234481
21,20,0.04133
21,22,0.0238639
22,21,0.0238639
23,24,0.0221625
23,26,0.0306521
23,27,0.0342515
24,23,0.0221625
24,25,0.428398
24,26,0.0130772
25,24,0.428398
25,26,0.0419553
26,23,0.0306521
26,24,0.0130772
26,25,0.0419553
27,23,0.0342515
28,29,0.00955753
28,30,0.04133
28,31,0.00793625
29,28,0.00955753
29,30,0.0474552
29,31,0.330284
29,32,0.274374
30,28,0.04133
30,29,0.0474552
30,31,0.00776356
30,32,0.0238639
31,28,0.00793625
31,29,0.330284
31,30,0.00776356
31,32,0.0105242
32,29,0.274374
32,30,0.0238639
32,31,0.0105242
