0,140,0.9116084
0,3984,0.87952346
0,5018,1.2908028
0,6318,0.99899817
0,6526,0.92671305
0,7075,0.84778786
0,7456,0.99049824
0,19593,1.0036868
1,25,0.8524736
1,130,1.3023214
1,2429,0.85623986
1,3984,0.8346965
1,6326,0.92716473
1,6506,0.84943986
1,6526,0.8289227
1,6694,1.0457028
1,7455,0.8377381
1,14279,0.8334124
2,5651,1.3901833
2,6865,1.3744322
2,8447,1.3779646
2,11225,1.398867
2,11518,1.3873874
2,21629,1.2580767
3,4,1.4879506
3,100,1.9793671
3,513,1.4620359
3,6865,1.4788517
3,11539,1.492792
3,12247,1.3162595
3,16177,1.4831072
4,3,1.4879506
4,104,2.0100589
4,5834,1.6636091
4,6746,1.6902032
4,7059,1.6928248
4,20560,1.659977
4,21451,1.68816
5,135,1.0486096
5,272,0.74842286
5,650,1.4044249
5,3074,0.90084755
5,3099,0.86389315
5,5849,0.8596518
5,9783,0.87341166
5,11033,0.89846486
5,11059,0.7814221
6,5651,1.3647553
6,6089,1.0297427
6,6103,1.0363322
6,6379,1.0654057
6,10361,1.0517526
6,21632,1.0664537
7,127,1.085793
7,2833,1.1805853
7,6163,1.1886287
7,10784,1.1612892
7,10825,1.2403835
7,12221,1.1685904
7,12247,1.2899525
7,14311,1.1764567
7,15862,1.2014854
8,3924,1.7707709
8,5556,1.8027424
8,7100,1.792706
8,11223,1.7447962
8,21209,1.8036927
9,153,2.2802215
9,352,1.9961663
9,597,2.3229382
9,1095,2.2752926
9,2086,2.314473
9,4019,2.2705631
10,152,2.4525254
10,568,2.4216404
10,4020,2.4038398
10,6083,2.4211307
10,6284,2.419322
11,2333,0.482206
11,2709,0.43783718
11,3101,0.3993745
11,5336,0.46807915
11,7574,0.46376002
11,7825,0.53627187
11,13210,0.48051578
11,13994,0.4657855
11,16474,0.5190048
12,257,1.1030918
12,272,0.75551516
12,420,0.99527866
12,5849,0.8654799
12,5884,0.7412531
12,5943,0.6262321
12,8803,0.73005444
12,8832,0.7280596
12,11059,0.72028583
12,12892,0.9307227
13,99,1.4264741
13,213,1.0846889
13,627,1.1860816
13,3852,1.0611887
13,3853,1.0740261
13,6481,0.8910746
13,6486,1.041811
13,9357,1.3752365
13,9985,1.1606009
13,10680,1.4234343
13,11468,1.0966053
13,12893,1.0443349
13,16554,1.0295146
13,21634,1.2749887
14,119,1.3206851
