label,MRI,,,UPENNModuleClustering
136975,80,124,38,14
136976,80,124,42,11
136977,80,124,43,11
136978,80,124,44,14
136979,80,124,45,14
136980,80,124,46,14
136981,80,124,47,14
136982,80,125,38,14
136983,80,125,39,14
136984,80,125,45,14
136985,80,125,48,14
136986,80,125,102,13
136987,80,126,38,14
136988,80,126,39,14
136989,80,126,43,11
136990,80,126,45,11
136991,80,126,48,14
136992,80,126,98,12
136993,80,126,101,6
136994,80,126,103,13
136995,80,126,104,13
136996,80,127,40,14
136997,80,127,43,11
136998,80,127,47,14
136999,80,127,48,14
137000,80,127,99,13
137001,80,127,101,8
137002,80,127,102,8
137003,80,127,105,13
137004,80,128,43,11
137005,80,128,100,6
137006,80,128,104,4
137007,80,128,105,4
137008,80,128,106,4
137009,80,128,108,13
137010,80,128,111,2
137011,80,129,99,13
137012,80,129,102,7
137013,80,129,104,4
137014,80,129,106,4
137015,80,129,107,4
137016,80,129,108,13
137017,80,129,110,13
137018,80,130,100,13
137019,80,130,101,6
137020,80,130,103,8
137021,80,130,105,4
137022,80,130,107,4
137023,80,130,108,4
137024,80,130,110,4
137025,80,131,100,12
137026,80,131,104,4
137027,80,131,107,5
137028,80,131,111,4
137029,80,132,94,13
137030,80,132,95,13
137031,80,132,100,13
137032,80,132,102,13
137033,80,132,105,5
137034,80,132,106,5
137035,80,132,108,5
137036,80,132,110,4
137037,80,133,92,13
137038,80,133,94,13
137039,80,133,101,13
137040,80,133,103,13
137041,80,133,104,4
137042,80,133,106,5
137043,80,133,107,5
137044,80,133,112,4
137045,80,133,113,4
137046,80,134,93,7
137047,80,134,96,13
137048,80,134,104,13
137049,80,134,109,5
137050,80,134,110,5
137051,80,134,112,5
137052,80,134,114,4
137053,80,134,118,13
137054,80,135,90,13
137055,80,135,94,13
137056,80,135,95,13
137057,80,135,96,13
137058,80,135,97,14
137059,80,135,103,13
137060,80,135,105,4
137061,80,135,110,5
137062,80,135,111,5
137063,80,135,112,5
137064,80,135,115,4
137065,80,135,116,4
137066,80,135,117,13
137067,80,135,118,13
137068,80,135,119,13
137069,80,135,120,13
137070,80,136,90,13
137071,80,136,92,4
137072,80,136,93,4
137073,80,136,94,4
137074,80,136,97,14
137075,80,136,104,13
137076,80,136,106,4
137077,80,136,107,4
137078,80,136,109,5
137079,80,136,112,5
137080,80,136,114,5
137081,80,136,115,5
137082,80,136,117,4
137083,80,136,121,13
137084,80,136,122,13
137085,80,137,89,13
137086,80,137,92,4
137087,80,137,93,4
137088,80,137,94,4
137089,80,137,97,14
137090,80,137,105,13
137091,80,137,108,4
137092,80,137,109,4
137093,80,137,111,5
137094,80,137,114,5
137095,80,137,119,4
137096,80,137,120,4
137097,80,137,122,13
137098,80,137,123,13
137099,80,138,89,7
137100,80,138,93,4
137101,80,138,94,4
137102,80,138,95,4
137103,80,138,96,13
137104,80,138,109,4
137105,80,138,112,5
137106,80,138,115,5
137107,80,138,116,5
137108,80,138,117,5
137109,80,138,119,4
137110,80,138,122,13
137111,80,138,124,13
137112,80,139,89,7
137113,80,139,91,4
137114,80,139,92,4
137115,80,139,95,4
137116,80,139,108,13
137117,80,139,110,4
137118,80,139,111,4
137119,80,139,112,5
137120,80,139,114,5
137121,80,139,115,5
137122,80,139,119,4
137123,80,139,122,13
137124,80,139,124,13
137125,80,140,88,7
137126,80,140,93,4
137127,80,140,95,4
137128,80,140,96,13
137129,80,140,109,13
137130,80,140,111,13
137131,80,140,112,4
137132,80,140,113,4
137133,80,140,114,5
137134,80,140,115,5
137135,80,140,117,5
137136,80,140,120,4
137137,80,140,121,13
137138,80,141,87,13
137139,80,141,88,7
137140,80,141,92,4
137141,80,141,93,4
137142,80,141,95,4
137143,80,141,112,13
137144,80,141,115,4
137145,80,141,117,4
137146,80,141,118,4
137147,80,141,119,4
137148,80,141,120,4
137149,80,141,121,13
137150,80,142,87,6
137151,80,142,91,4
137152,80,142,93,4
137153,80,142,96,4
137154,80,142,97,4
137155,80,142,98,13
137156,80,142,99,13
137157,80,142,113,13
137158,80,142,114,13
137159,80,142,115,13
137160,80,142,116,4
137161,80,142,120,4
137162,80,142,122,13
137163,80,142,123,2
137164,80,143,86,12
137165,80,143,87,7
137166,80,143,88,7
137167,80,143,90,4
137168,80,143,92,4
137169,80,143,96,4
137170,80,143,100,4
137171,80,143,101,4
137172,80,143,102,4
137173,80,143,116,13
137174,80,143,120,4
137175,80,143,123,2
137176,80,143,124,2
137177,80,144,85,6
137178,80,144,87,7
137179,80,144,89,4
137180,80,144,91,4
137181,80,144,92,4
137182,80,144,93,4
137183,80,144,97,4
137184,80,144,98,4
137185,80,144,101,4
137186,80,144,105,4
137187,80,144,106,13
137188,80,144,107,13
137189,80,144,120,13
137190,80,144,121,13
137191,80,144,122,13
137192,80,145,84,6
137193,80,145,86,7
137194,80,145,87,7
137195,80,145,88,4
137196,80,145,92,4
137197,80,145,93,4
137198,80,145,94,4
137199,80,145,96,4
137200,80,145,97,4
137201,80,145,99,5
137202,80,145,100,5
137203,80,145,101,5
137204,80,145,103,4
137205,80,145,104,4
137206,80,145,106,4
137207,80,145,107,13
137208,80,145,108,13
137209,80,145,119,13
137210,80,145,122,13
137211,80,146,82,13
137212,80,146,83,6
137213,80,146,88,4
137214,80,146,90,4
137215,80,146,91,4
137216,80,146,92,4
137217,80,146,93,4
137218,80,146,94,4
137219,80,146,95,4
137220,80,146,96,5
137221,80,146,97,5
137222,80,146,98,5
137223,80,146,103,5
137224,80,146,104,5
137225,80,146,106,4
137226,80,146,107,4
137227,80,146,123,2
137228,80,147,83,13
137229,80,147,86,4
137230,80,147,89,4
137231,80,147,90,4
137232,80,147,97,5
137233,80,147,98,5
137234,80,147,100,5
137235,80,147,101,5
137236,80,147,102,5
137237,80,147,103,5
137238,80,147,104,5
137239,80,147,105,5
137240,80,147,107,4
137241,80,147,109,4
137242,80,147,110,4
137243,80,147,111,13
137244,80,147,112,13
137245,80,147,114,13
137246,80,148,81,13
137247,80,148,83,7
137248,80,148,85,7
137249,80,148,86,4
137250,80,148,87,4
137251,80,148,90,4
137252,80,148,93,4
137253,80,148,95,4
137254,80,148,98,5
137255,80,148,101,5
137256,80,148,103,5
137257,80,148,104,5
137258,80,148,107,5
137259,80,148,108,4
137260,80,148,112,13
137261,80,149,80,13
137262,80,149,82,7
137263,80,149,85,4
137264,80,149,86,4
137265,80,149,88,4
137266,80,149,89,4
137267,80,149,94,4
137268,80,149,96,4
137269,80,149,99,4
137270,80,149,101,5
137271,80,149,102,5
137272,80,149,107,5
137273,80,149,108,5
137274,80,149,110,4
137275,80,149,111,4
137276,80,149,112,4
137277,80,149,116,13
137278,80,150,79,13
137279,80,150,80,13
137280,80,150,82,7
137281,80,150,83,7
137282,80,150,84,4
137283,80,150,85,4
137284,80,150,86,4
137285,80,150,87,4
137286,80,150,90,4
137287,80,150,91,4
137288,80,150,92,4
137289,80,150,95,4
137290,80,150,97,4
137291,80,150,99,4
137292,80,150,100,4
137293,80,150,101,5
137294,80,150,103,5
137295,80,150,104,5
137296,80,150,105,5
137297,80,150,107,5
137298,80,150,113,4
137299,80,151,80,13
137300,80,151,82,7
137301,80,151,83,7
137302,80,151,84,4
137303,80,151,86,4
137304,80,151,87,4
137305,80,151,92,4
137306,80,151,94,13
137307,80,151,99,13
137308,80,151,102,4
137309,80,151,104,5
137310,80,151,105,5
137311,80,151,106,5
137312,80,151,107,5
137313,80,151,108,5
137314,80,151,110,5
137315,80,151,116,13
137316,80,151,118,13
137317,80,152,80,13
137318,80,152,81,7
137319,80,152,82,7
137320,80,152,86,4
137321,80,152,87,4
137322,80,152,90,4
137323,80,152,92,4
137324,80,152,93,13
137325,80,152,99,13
137326,80,152,100,4
137327,80,152,103,4
137328,80,152,104,5
137329,80,152,105,5
137330,80,152,109,5
137331,80,152,110,5
137332,80,152,111,5
137333,80,152,114,4
137334,80,152,115,4
137335,80,152,117,13
137336,80,153,80,7
137337,80,153,83,7
137338,80,153,84,4
137339,80,153,85,4
137340,80,153,89,4
137341,80,153,90,4
137342,80,153,91,4
137343,80,153,93,13
137344,80,153,99,13
137345,80,153,106,5
137346,80,153,108,5
137347,80,153,110,5
137348,80,153,111,5
137349,80,153,112,5
137350,80,153,114,4
137351,80,153,116,4
137352,80,154,78,12
137353,80,154,79,12
137354,80,154,80,7
137355,80,154,81,7
137356,80,154,83,7
137357,80,154,85,4
137358,80,154,86,4
137359,80,154,87,4
137360,80,154,88,4
137361,80,154,89,4
137362,80,154,90,4
137363,80,154,92,13
137364,80,154,93,13
137365,80,154,99,13
137366,80,154,100,13
137367,80,154,101,4
137368,80,154,104,5
137369,80,154,106,5
137370,80,154,107,5
137371,80,154,108,5
137372,80,154,109,5
137373,80,154,114,5
137374,80,154,115,4
137375,80,154,116,4
137376,80,155,79,12
137377,80,155,80,7
137378,80,155,84,7
137379,80,155,86,4
137380,80,155,87,4
137381,80,155,89,4
137382,80,155,91,13
137383,80,155,92,13
137384,80,155,102,4
137385,80,155,103,4
137386,80,155,110,5
137387,80,155,112,5
137388,80,155,114,5
137389,80,155,115,4
137390,80,155,117,4
137391,80,155,118,13
137392,80,155,119,13
137393,80,156,78,12
137394,80,156,79,7
137395,80,156,82,7
137396,80,156,83,7
137397,80,156,87,4
137398,80,156,88,4
137399,80,156,89,4
137400,80,156,90,4
137401,80,156,91,13
137402,80,156,100,13
137403,80,156,101,13
137404,80,156,102,4
137405,80,156,105,5
137406,80,156,106,5
137407,80,156,109,5
137408,80,156,114,5
137409,80,156,115,4
137410,80,156,117,4
137411,80,156,118,13
137412,80,157,77,12
137413,80,157,79,7
137414,80,157,84,7
137415,80,157,90,4
137416,80,157,91,13
137417,80,157,92,13
137418,80,157,102,4
137419,80,157,103,4
137420,80,157,105,5
137421,80,157,107,5
137422,80,157,110,5
137423,80,157,111,5
137424,80,157,115,5
137425,80,157,119,13
137426,80,158,74,12
137427,80,158,77,7
137428,80,158,78,7
137429,80,158,79,7
137430,80,158,80,7
137431,80,158,81,7
137432,80,158,82,7
137433,80,158,83,7
137434,80,158,84,4
137435,80,158,88,4
137436,80,158,89,4
137437,80,158,92,13
137438,80,158,105,5
137439,80,158,106,5
137440,80,158,107,5
137441,80,158,109,5
137442,80,158,110,5
137443,80,158,113,5
137444,80,158,115,5
137445,80,158,116,4
137446,80,158,119,13
137447,80,159,73,12
137448,80,159,74,12
137449,80,159,75,12
137450,80,159,76,7
137451,80,159,82,7
137452,80,159,83,4
137453,80,159,85,4
137454,80,159,89,4
137455,80,159,90,4
137456,80,159,91,4
137457,80,159,93,13
137458,80,159,105,5
137459,80,159,109,5
137460,80,159,111,5
137461,80,159,112,5
137462,80,159,113,5
137463,80,159,116,4
137464,80,159,117,4
137465,80,159,119,13
137466,80,159,120,13
137467,80,160,73,12
137468,80,160,74,12
137469,80,160,77,7
137470,80,160,78,7
137471,80,160,80,7
137472,80,160,84,4
137473,80,160,86,4
137474,80,160,87,4
137475,80,160,88,4
137476,80,160,89,4
137477,80,160,102,13
137478,80,160,103,13
137479,80,160,104,4
137480,80,160,105,4
137481,80,160,108,5
137482,80,160,109,5
137483,80,160,110,5
137484,80,160,111,5
137485,80,160,115,5
137486,80,160,118,13
137487,80,161,74,7
137488,80,161,75,7
137489,80,161,80,7
137490,80,161,89,4
137491,80,161,90,4
137492,80,161,91,4
137493,80,161,108,5
137494,80,161,110,5
137495,80,161,111,5
137496,80,161,113,5
137497,80,161,115,5
137498,80,161,118,13
137499,80,161,119,13
137500,80,162,71,12
137501,80,162,72,12
137502,80,162,73,12
137503,80,162,74,7
137504,80,162,75,7
137505,80,162,77,7
137506,80,162,78,7
137507,80,162,79,7
137508,80,162,80,4
137509,80,162,81,4
137510,80,162,82,4
137511,80,162,83,4
137512,80,162,84,4
137513,80,162,85,4
137514,80,162,89,4
137515,80,162,91,4
137516,80,162,103,13
137517,80,162,104,4
137518,80,162,105,4
137519,80,162,107,5
137520,80,162,112,5
137521,80,162,113,5
137522,80,162,114,5
137523,80,162,115,4
137524,80,163,70,13
137525,80,163,71,13
137526,80,163,72,13
137527,80,163,76,7
137528,80,163,77,7
137529,80,163,78,7
137530,80,163,79,4
137531,80,163,80,4
137532,80,163,84,4
137533,80,163,86,4
137534,80,163,87,4
137535,80,163,89,4
137536,80,163,93,13
137537,80,163,102,13
137538,80,163,104,4
137539,80,163,107,5
137540,80,163,113,5
137541,80,163,114,5
137542,80,164,71,13
137543,80,164,73,7
137544,80,164,75,7
137545,80,164,77,7
137546,80,164,79,4
137547,80,164,82,4
137548,80,164,84,4
137549,80,164,85,4
137550,80,164,87,4
137551,80,164,88,4
137552,80,164,89,4
137553,80,164,90,4
137554,80,164,91,13
137555,80,164,92,13
137556,80,164,103,13
137557,80,164,104,4
137558,80,164,107,5
137559,80,164,108,5
137560,80,164,109,5
137561,80,164,112,5
137562,80,164,115,4
137563,80,164,116,13
137564,80,164,117,13
137565,80,165,70,13
137566,80,165,73,7
137567,80,165,74,7
137568,80,165,78,4
137569,80,165,79,4
137570,80,165,80,4
137571,80,165,81,4
137572,80,165,82,4
137573,80,165,84,4
137574,80,165,85,4
137575,80,165,86,4
137576,80,165,87,4
137577,80,165,105,5
137578,80,165,106,5
137579,80,165,114,4
137580,80,165,115,4
137581,80,165,116,13
137582,80,166,70,13
137583,80,166,74,7
137584,80,166,75,7
137585,80,166,77,4
137586,80,166,80,4
137587,80,166,81,4
137588,80,166,82,4
137589,80,166,86,4
137590,80,166,87,4
137591,80,166,88,4
137592,80,166,89,4
137593,80,166,90,4
137594,80,166,91,13
137595,80,166,103,4
137596,80,166,104,4
137597,80,166,108,5
137598,80,166,110,5
137599,80,166,111,5
137600,80,166,113,5
137601,80,166,114,5
137602,80,166,115,4
137603,80,166,117,13
137604,80,167,73,7
137605,80,167,74,7
137606,80,167,75,4
137607,80,167,77,4
137608,80,167,79,4
137609,80,167,81,4
137610,80,167,82,4
137611,80,167,84,4
137612,80,167,86,4
137613,80,167,87,4
137614,80,167,88,4
137615,80,167,89,4
137616,80,167,91,13
137617,80,167,103,4
137618,80,167,105,5
137619,80,167,106,5
137620,80,167,110,5
137621,80,167,112,5
137622,80,167,114,5
137623,80,167,115,4
137624,80,167,119,2
137625,80,168,72,13
137626,80,168,74,4
137627,80,168,77,4
137628,80,168,79,4
137629,80,168,80,4
137630,80,168,84,4
137631,80,168,85,4
137632,80,168,87,4
137633,80,168,90,4
137634,80,168,91,13
137635,80,168,102,13
137636,80,168,104,4
137637,80,168,106,5
137638,80,168,107,5
137639,80,168,112,5
137640,80,168,113,5
137641,80,168,114,5
137642,80,168,115,4
137643,80,168,116,4
137644,80,168,118,13
137645,80,168,119,2
137646,80,169,72,13
137647,80,169,73,4
137648,80,169,75,4
137649,80,169,76,4
137650,80,169,79,4
137651,80,169,80,4
137652,80,169,85,4
137653,80,169,92,13
137654,80,169,108,5
137655,80,169,109,5
137656,80,169,110,5
137657,80,169,112,5
137658,80,169,113,5
137659,80,169,116,4
137660,80,170,70,13
137661,80,170,71,13
137662,80,170,73,4
137663,80,170,78,4
137664,80,170,81,4
137665,80,170,83,4
137666,80,170,84,4
137667,80,170,89,4
137668,80,170,91,4
137669,80,170,106,4
137670,80,170,108,5
137671,80,170,110,5
137672,80,170,111,5
137673,80,170,112,5
137674,80,170,113,5
137675,80,170,114,5
137676,80,170,115,4
137677,80,170,116,13
137678,80,171,70,13
137679,80,171,71,13
137680,80,171,73,4
137681,80,171,75,4
137682,80,171,76,4
137683,80,171,77,4
137684,80,171,78,4
137685,80,171,79,4
137686,80,171,82,4
137687,80,171,83,4
137688,80,171,84,4
137689,80,171,87,4
137690,80,171,92,4
137691,80,171,93,13
137692,80,171,94,13
137693,80,171,110,5
137694,80,171,111,5
137695,80,171,112,5
137696,80,171,115,4
137697,80,171,116,13
137698,80,172,71,13
137699,80,172,73,4
137700,80,172,74,4
137701,80,172,79,4
137702,80,172,80,4
137703,80,172,81,4
137704,80,172,83,4
137705,80,172,84,4
137706,80,172,87,4
137707,80,172,88,4
137708,80,172,90,4
137709,80,172,95,13
137710,80,172,109,13
137711,80,172,113,4
137712,80,172,115,13
137713,80,172,116,13
137714,80,173,71,13
137715,80,173,73,7
137716,80,173,77,4
137717,80,173,80,4
137718,80,173,81,4
137719,80,173,82,4
137720,80,173,83,4
137721,80,173,84,4
137722,80,173,88,4
137723,80,173,89,4
137724,80,173,90,4
137725,80,173,91,4
137726,80,173,92,4
137727,80,173,95,4
137728,80,173,97,13
137729,80,173,101,13
137730,80,173,104,13
137731,80,173,111,13
137732,80,173,112,13
137733,80,173,113,13
137734,80,174,71,13
137735,80,174,72,13
137736,80,174,75,4
137737,80,174,76,4
137738,80,174,80,4
137739,80,174,82,4
137740,80,174,86,4
137741,80,174,87,4
137742,80,174,88,4
137743,80,174,89,4
137744,80,174,90,4
137745,80,174,93,4
137746,80,174,96,4
137747,80,174,98,4
137748,80,174,100,4
137749,80,174,101,4
137750,80,174,102,4
137751,80,175,72,13
137752,80,175,73,13
137753,80,175,74,7
137754,80,175,76,4
137755,80,175,77,4
137756,80,175,79,4
137757,80,175,81,4
137758,80,175,83,4
137759,80,175,84,4
137760,80,175,86,4
137761,80,175,89,4
137762,80,175,90,4
137763,80,175,91,4
137764,80,175,93,4
137765,80,175,94,4
137766,80,175,96,4
137767,80,175,97,4
137768,80,175,103,4
137769,80,175,105,13
137770,80,176,74,7
137771,80,176,75,4
137772,80,176,77,4
137773,80,176,80,4
137774,80,176,81,4
137775,80,176,88,4
137776,80,176,92,4
137777,80,176,93,4
137778,80,176,94,4
137779,80,176,98,4
137780,80,176,99,4
137781,80,176,100,4
137782,80,176,101,4
137783,80,176,102,4
137784,80,176,103,4
137785,80,176,105,4
137786,80,176,107,13
137787,80,176,109,15
137788,80,177,74,13
137789,80,177,76,4
137790,80,177,77,4
137791,80,177,78,4
137792,80,177,79,4
137793,80,177,81,4
137794,80,177,87,4
137795,80,177,89,4
137796,80,177,98,4
137797,80,177,99,4
137798,80,177,100,4
137799,80,177,102,4
137800,80,177,107,13
137801,80,177,108,13
137802,80,177,109,13
137803,80,178,73,13
137804,80,178,75,7
137805,80,178,76,4
137806,80,178,77,4
137807,80,178,79,4
137808,80,178,80,4
137809,80,178,84,4
137810,80,178,85,4
137811,80,178,87,4
137812,80,178,88,4
137813,80,178,91,4
137814,80,178,92,4
137815,80,178,94,4
137816,80,178,95,4
137817,80,178,97,4
137818,80,178,101,4
137819,80,178,107,13
137820,80,178,108,13
137821,80,179,75,7
137822,80,179,80,4
137823,80,179,81,4
137824,80,179,87,4
137825,80,179,89,4
137826,80,179,90,4
137827,80,179,91,4
137828,80,179,93,4
137829,80,179,95,4
137830,80,179,98,4
137831,80,179,99,4
137832,80,179,101,4
137833,80,179,102,4
137834,80,179,103,4
137835,80,179,104,4
137836,80,179,107,13
137837,80,179,108,13
137838,80,179,109,13
137839,80,180,74,13
137840,80,180,75,7
137841,80,180,79,4
137842,80,180,82,4
137843,80,180,83,4
137844,80,180,84,4
137845,80,180,86,4
137846,80,180,94,4
137847,80,180,97,4
137848,80,180,99,4
137849,80,180,102,4
137850,80,180,104,4
137851,80,180,108,13
137852,80,181,76,7
137853,80,181,77,7
137854,80,181,78,4
137855,80,181,79,4
137856,80,181,83,4
137857,80,181,86,13
137858,80,181,92,13
137859,80,181,93,13
137860,80,181,96,4
137861,80,181,97,4
137862,80,181,102,4
137863,80,181,103,4
137864,80,181,107,13
137865,80,182,75,13
137866,80,182,80,4
137867,80,182,85,13
137868,80,182,86,13
137869,80,182,95,13
137870,80,182,96,13
137871,80,182,97,4
137872,80,182,99,4
137873,80,182,100,4
137874,80,182,102,4
137875,80,182,103,4
137876,80,182,107,13
137877,80,182,109,13
137878,80,183,74,13
137879,80,183,75,13
137880,80,183,78,7
137881,80,183,80,7
137882,80,183,82,7
137883,80,183,83,7
137884,80,183,84,7
137885,80,183,85,13
137886,80,183,97,13
137887,80,183,107,13
137888,80,184,76,13
137889,80,184,78,13
137890,80,184,80,7
137891,80,184,81,7
137892,80,184,86,13
137893,80,184,100,13
137894,80,184,101,4
137895,80,185,76,13
137896,80,185,78,13
137897,80,185,84,7
137898,80,185,105,13
137899,80,186,84,12
137900,80,186,105,13
137901,80,187,89,13
137902,80,187,91,13
137903,80,188,90,13
137904,81,92,69,14
137905,81,93,69,14
137906,81,93,70,14
137907,81,94,68,14
137908,81,94,70,14
137909,81,94,72,14
137910,81,94,73,14
137911,81,95,29,11
137912,81,95,30,11
137913,81,95,31,14
137914,81,95,68,14
137915,81,95,72,14
137916,81,95,73,14
137917,81,96,30,11
137918,81,96,67,14
137919,81,96,68,14
137920,81,96,69,14
137921,81,96,70,14
137922,81,96,72,14
137923,81,97,27,11
137924,81,97,28,11
137925,81,97,31,11
137926,81,97,32,14
137927,81,97,52,11
137928,81,97,53,14
137929,81,97,56,11
137930,81,97,66,14
137931,81,97,67,14
137932,81,97,71,14
137933,81,98,27,11
137934,81,98,29,11
137935,81,98,30,11
137936,81,98,32,14
137937,81,98,50,11
137938,81,98,54,14
137939,81,98,55,14
137940,81,98,57,11
137941,81,98,70,14
137942,81,98,71,14
137943,81,99,27,11
137944,81,99,29,11
137945,81,99,30,11
137946,81,99,52,14
137947,81,99,54,14
137948,81,99,57,14
137949,81,99,58,11
137950,81,99,59,11
137951,81,99,61,11
137952,81,99,71,14
137953,81,99,73,14
137954,81,100,25,11
137955,81,100,28,11
137956,81,100,33,11
137957,81,100,51,14
137958,81,100,52,14
137959,81,100,54,14
137960,81,100,56,14
137961,81,100,60,11
137962,81,100,63,11
137963,81,100,69,14
137964,81,100,70,14
137965,81,100,71,14
137966,81,101,26,11
137967,81,101,28,11
137968,81,101,30,11
137969,81,101,32,11
137970,81,101,34,11
137971,81,101,35,14
137972,81,101,37,14
137973,81,101,51,14
137974,81,101,53,14
137975,81,101,54,14
137976,81,101,55,14
137977,81,101,56,14
137978,81,101,57,14
137979,81,101,58,14
137980,81,101,60,11
137981,81,101,62,11
137982,81,101,63,11
137983,81,101,70,14
137984,81,101,71,14
137985,81,101,72,11
137986,81,102,26,11
137987,81,102,27,11
137988,81,102,28,11
137989,81,102,29,11
137990,81,102,30,11
137991,81,102,32,11
137992,81,102,33,11
137993,81,102,34,11
137994,81,102,36,14
137995,81,102,37,14
137996,81,102,54,14
137997,81,102,59,14
137998,81,102,63,11
137999,81,102,64,11
138000,81,102,65,11
138001,81,102,72,11
138002,81,103,27,11
138003,81,103,28,11
138004,81,103,35,11
138005,81,103,37,14
138006,81,103,38,14
138007,81,103,52,14
138008,81,103,54,14
138009,81,103,58,14
138010,81,103,59,14
138011,81,103,61,14
138012,81,103,62,14
138013,81,103,64,14
138014,81,103,65,14
138015,81,103,66,11
138016,81,103,68,14
138017,81,103,69,14
138018,81,103,70,14
138019,81,103,72,11
138020,81,104,27,11
138021,81,104,28,11
138022,81,104,29,11
138023,81,104,31,11
138024,81,104,34,11
138025,81,104,36,11
138026,81,104,39,14
138027,81,104,56,14
138028,81,104,57,14
138029,81,104,63,14
138030,81,104,64,14
138031,81,104,65,14
138032,81,104,68,14
138033,81,104,70,14
138034,81,104,71,14
138035,81,105,25,11
138036,81,105,27,11
138037,81,105,28,11
138038,81,105,31,11
138039,81,105,32,11
138040,81,105,33,11
138041,81,105,34,11
138042,81,105,37,11
138043,81,105,38,11
138044,81,105,56,14
138045,81,105,57,14
138046,81,105,58,14
138047,81,105,59,14
138048,81,105,60,14
138049,81,105,65,14
138050,81,105,67,14
138051,81,105,70,14
138052,81,106,30,11
138053,81,106,31,11
138054,81,106,32,11
138055,81,106,33,11
138056,81,106,34,11
138057,81,106,39,11
138058,81,106,41,14
138059,81,106,56,14
138060,81,106,58,14
138061,81,106,60,14
138062,81,106,61,14
138063,81,106,63,14
138064,81,106,66,14
138065,81,106,69,14
138066,81,106,71,14
138067,81,106,76,14
138068,81,107,26,11
138069,81,107,27,11
138070,81,107,29,11
138071,81,107,30,11
138072,81,107,33,11
138073,81,107,34,11
138074,81,107,36,11
138075,81,107,39,11
138076,81,107,41,14
138077,81,107,57,14
138078,81,107,62,14
138079,81,107,63,14
138080,81,107,66,14
138081,81,107,68,14
138082,81,107,69,14
138083,81,107,70,14
138084,81,107,71,14
138085,81,107,72,14
138086,81,108,26,11
138087,81,108,29,11
138088,81,108,32,11
138089,81,108,33,11
138090,81,108,39,11
138091,81,108,59,14
138092,81,108,60,14
138093,81,108,61,14
138094,81,108,66,14
138095,81,108,70,14
138096,81,108,72,14
138097,81,108,74,14
138098,81,108,77,14
138099,81,109,28,11
138100,81,109,29,11
138101,81,109,31,11
138102,81,109,33,11
138103,81,109,34,11
138104,81,109,36,11
138105,81,109,37,11
138106,81,109,38,11
138107,81,109,39,11
138108,81,109,40,11
138109,81,109,43,14
138110,81,109,61,14
138111,81,109,63,14
138112,81,109,70,14
138113,81,109,71,14
138114,81,109,72,14
138115,81,109,75,14
138116,81,109,76,14
138117,81,110,25,11
138118,81,110,30,11
138119,81,110,32,11
138120,81,110,34,11
138121,81,110,38,11
138122,81,110,41,11
138123,81,110,44,14
138124,81,110,62,14
138125,81,110,64,14
138126,81,110,67,14
138127,81,110,68,14
138128,81,110,71,14
138129,81,110,72,14
138130,81,110,73,14
138131,81,110,74,14
138132,81,110,75,14
138133,81,110,76,14
138134,81,111,29,11
138135,81,111,30,11
138136,81,111,32,11
138137,81,111,34,11
138138,81,111,37,11
138139,81,111,39,11
138140,81,111,42,11
138141,81,111,44,14
138142,81,111,56,14
138143,81,111,57,14
138144,81,111,59,14
138145,81,111,60,14
138146,81,111,61,14
138147,81,111,64,14
138148,81,111,68,14
138149,81,111,75,14
138150,81,111,77,14
138151,81,112,29,11
138152,81,112,31,11
138153,81,112,32,11
138154,81,112,34,11
138155,81,112,35,11
138156,81,112,36,11
138157,81,112,42,11
138158,81,112,43,11
138159,81,112,46,14
138160,81,112,58,14
138161,81,112,60,14
138162,81,112,63,14
138163,81,112,64,14
138164,81,112,65,14
138165,81,113,28,11
138166,81,113,31,11
138167,81,113,34,11
138168,81,113,35,11
138169,81,113,36,11
138170,81,113,37,11
138171,81,113,40,11
138172,81,113,45,14
138173,81,113,46,14
138174,81,113,59,14
138175,81,113,60,14
138176,81,113,63,14
138177,81,113,64,14
138178,81,114,30,14
138179,81,114,34,11
138180,81,114,36,11
138181,81,114,38,11
138182,81,114,39,11
138183,81,114,43,11
138184,81,114,44,11
138185,81,114,45,14
138186,81,114,57,14
138187,81,114,60,14
138188,81,114,62,14
138189,81,114,63,14
138190,81,115,29,11
138191,81,115,30,11
138192,81,115,31,11
138193,81,115,33,11
138194,81,115,35,11
138195,81,115,40,11
138196,81,115,41,11
138197,81,115,42,11
138198,81,115,43,11
138199,81,115,44,11
138200,81,115,45,14
138201,81,115,56,14
138202,81,115,58,14
138203,81,115,61,14
138204,81,116,30,11
138205,81,116,32,11
138206,81,116,33,11
138207,81,116,36,11
138208,81,116,37,11
138209,81,116,38,11
138210,81,116,39,11
138211,81,116,42,11
138212,81,116,46,14
138213,81,116,47,14
138214,81,116,60,14
138215,81,117,33,11
138216,81,117,34,11
138217,81,117,36,11
138218,81,117,39,11
138219,81,117,41,11
138220,81,117,42,11
138221,81,117,43,16
138222,81,117,45,14
138223,81,117,46,14
138224,81,118,32,11
138225,81,118,34,11
138226,81,118,35,11
138227,81,118,38,11
138228,81,118,40,11
138229,81,118,41,11
138230,81,118,42,11
138231,81,118,43,16
138232,81,118,47,14
138233,81,119,33,11
138234,81,119,35,11
138235,81,119,36,11
138236,81,119,39,11
138237,81,119,42,11
138238,81,119,43,11
138239,81,119,45,14
138240,81,119,47,14
138241,81,120,34,11
138242,81,120,35,11
138243,81,120,39,11
138244,81,120,40,11
138245,81,120,41,11
