label,anatoma,,
20120,406.749361,1761.956522,300
20121,415.076923,1647.206294,300
20122,422.850694,1513.797454,300
20123,414.78903,1594.50211,300
20124,415.341053,1047.717895,300
20125,425.388004,1482.457357,300
20126,425.682684,1221.577465,300
20127,422.697479,1357.243697,300
20128,434.002719,1623.628059,300
20129,434.52484,859.858974,300
20130,438.196769,968.307636,300
20131,449.491139,263.601013,300
20132,448.017045,217.004545,300
20133,448.410088,1596.092105,300
20134,453.300954,1500.489159,300
20135,454.593866,1423.171004,300
20136,457.649158,1667.839445,300
20137,456.374681,1819.147833,300
20138,466.329167,554.824405,300
20139,461.744652,922.445187,300
20140,472.132454,1635.571877,300
20141,468.1341,1857.425287,300
20142,466.389993,1194.422369,300
20143,477.544397,1721.180649,300
20144,469.059937,1048.977129,300
20145,483.035692,1817.713231,300
20146,469.745283,1883.443396,300
20147,480.985836,1406.957507,300
20148,479.867115,44.076535,300
20149,485.697321,2004.075,300
20150,486.678218,1684.262376,300
20151,500.512182,159.230644,300
20152,503.100835,1874.648683,300
20153,492.157973,2034.962742,300
20154,495.939417,1920.026074,300
20155,499.224299,1796.357944,300
20156,511.249164,1563.222408,300
20157,516.147251,1679.737185,300
20158,517.102657,1764.136473,300
20159,513.192703,1264.201123,300
20160,515.849584,1474.002268,300
20161,516.337931,1836.188966,300
20162,513.475059,281.783848,300
20163,519.912704,429.525195,300
20164,529.167384,1913.927786,300
20165,526.132586,103.877684,300
20166,532.438596,1821.027778,300
20167,545.239512,1865.572195,300
20168,522.401114,20.10585,300
20169,533.830619,141.781759,300
20170,536.699833,1986.829048,300
20171,553.482211,299.22554,300
20172,553.268249,1512.967953,300
20173,552.121655,2055.772912,300
20174,552.834243,2180.040246,300
20175,557.827179,52.0,300
20176,551.667984,2151.134387,300
20177,558.684114,1944.523416,300
20178,563.131579,991.44386,300
20179,568.072218,1905.382461,300
20180,566.100066,243.074221,300
20181,569.645995,1825.393626,300
20182,584.679676,1988.772459,300
20183,574.183112,1718.364387,300
20184,568.939236,19.222222,300
20185,576.213435,1218.905612,300
20186,567.571138,1673.162602,300
20187,566.333333,2115.839895,300
20188,567.583333,1240.440476,300
20189,570.0,1770.0,300
20190,578.964581,1606.580874,300
20191,578.73937,2317.474016,300
20192,577.792683,1554.028963,300
20193,585.572509,460.738966,300
20194,587.453684,1942.568421,300
20195,595.78762,2138.978863,300
20196,594.847957,103.109375,300
20197,591.330952,2282.794444,300
20198,600.441247,367.991607,300
20199,601.743622,2034.859694,300
20200,600.735624,526.182328,300
20201,600.047445,168.088504,300
20202,606.595344,248.099778,300
20203,599.866915,1542.937811,300
20204,610.858818,2092.393527,300
20205,612.27335,496.988003,300
20206,618.711692,206.48366,300
20207,609.58288,2239.798913,300
20208,614.884947,1933.471716,300
20209,616.428699,1832.278966,300
20210,621.572707,2268.743475,300
20211,634.409305,52.918233,300
20212,612.360743,295.639257,300
20213,623.215517,966.92734,300
20214,628.029866,2132.428424,300
20215,640.754592,102.088316,300
20216,637.50686,2046.559322,300
20217,625.78961,599.485714,300
20218,654.003027,2161.476731,300
20219,637.834979,2223.921721,300
20220,639.505031,399.167296,300
20221,642.801034,998.659776,300
20222,644.144872,334.142702,300
20223,641.618414,1979.492583,300
20224,646.313496,476.532412,300
20225,647.808638,550.2299,300
20226,649.52879,262.113984,300
20227,670.889533,2279.930682,300
20228,653.685472,651.157969,300
20229,652.977205,2119.371655,300
20230,663.763346,2199.270776,300
20231,658.641243,2372.067797,300
20232,655.935897,230.269985,300
20233,662.425,183.761458,300
20234,664.562602,288.399187,300
20235,659.647619,388.209524,300
20236,668.562271,1741.18315,300
20237,674.995722,617.105882,300
20238,683.152313,661.595018,300
20239,681.431572,586.334182,300
20240,667.831776,2230.018692,300
20241,671.048017,1789.624217,300
20242,685.168239,400.264151,300
20243,684.080667,85.257774,300
20244,682.04856,140.300412,300
20245,674.790875,2102.646388,300
20246,678.468889,28.542222,300
20247,701.785385,2246.861923,300
20248,688.682927,223.110126,300
20249,687.756228,888.927936,300
20250,695.808874,2114.34198,300
20251,682.428218,479.272277,300
20252,687.055306,499.64275,300
20253,694.658834,1513.664926,300
20254,696.04531,2498.25016,300
20255,694.777365,769.531849,300
20256,705.024771,834.957458,300
20257,710.700193,152.722115,300
20258,721.577678,105.709478,300
20259,699.797059,2205.935294,300
20260,710.07619,2314.873016,300
20261,713.357006,434.111324,300
20262,712.60013,720.379714,300
20263,702.0,1312.0,300
20264,703.909804,652.960784,300
20265,703.0,23.0,300
20266,703.055195,56.711039,300
20267,722.15158,218.436063,300
20268,715.217774,535.948759,300
20269,717.140374,946.663102,300
20270,729.667672,57.088058,300
20271,720.860377,280.480755,300
20272,718.630573,2007.254777,300
20273,720.931956,338.82503,300
20274,733.315621,2292.293214,300
20275,736.844103,572.115897,300
20276,731.059487,2443.25641,300
20277,738.715758,916.673785,300
20278,736.531593,182.302198,300
20279,740.965833,2521.604167,300
20280,743.743284,1015.71791,300
20281,751.275678,2400.481105,300
20282,746.708587,515.686981,300
20283,737.912322,833.699052,300
20284,741.373346,2336.539698,300
20285,751.06175,283.955403,300
20286,752.785156,709.148438,300
20287,752.157001,448.376238,300
20288,750.620561,157.119626,300
20289,740.436416,472.713873,300
20290,748.978022,2233.970173,300
20291,755.247123,395.750169,300
20292,758.951482,962.904043,300
20293,755.65208,355.57891,300
20294,747.131474,892.848606,300
20295,759.048849,1063.716451,300
20296,754.224561,2070.294737,300
20297,757.112676,2369.585513,300
20298,754.670549,81.099834,300
20299,756.075893,630.709821,300
20300,762.645809,237.249705,300
20301,751.207612,753.653979,300
20302,758.410309,781.364948,300
20303,766.926431,769.405995,300
20304,770.151565,488.662273,300
20305,777.707736,2565.020057,300
20306,770.456621,2352.358447,300
20307,769.989648,667.291235,300
20308,774.324516,2457.17871,300
20309,767.444954,73.591743,300
20310,763.637821,736.977564,300
20311,772.621538,193.688205,300
20312,780.282708,274.885636,300
20313,765.828996,558.156134,300
20314,782.165722,336.067989,300
20315,767.147541,2332.348361,300
20316,773.494275,305.070611,300
20317,771.821239,2117.615929,300
20318,777.094017,557.452991,300
20319,783.50887,833.540616,300
20320,799.883603,2517.064103,300
20321,782.172652,808.741713,300
20322,775.089404,2226.970199,300
20323,780.799186,2626.687924,300
20324,791.637661,461.952413,300
20325,792.356031,528.98249,300
20326,790.836784,162.281973,300
20327,788.273486,226.74739,300
20328,789.21468,59.445146,300
20329,798.46644,661.330501,300
20330,796.991603,1382.908397,300
20331,809.574541,1030.989748,300
20332,802.058675,2029.163885,300
20333,793.018182,695.393939,300
20334,800.04754,2430.956631,300
20335,804.476821,798.44087,300
20336,802.124,1501.4648,300
20337,806.532817,575.015497,300
20338,802.942877,742.253879,300
20339,814.710127,198.289266,300
20340,808.158501,270.87536,300
20341,819.154504,915.946653,300
20342,806.661619,102.912442,300
20343,820.897993,2480.030518,300
20344,810.185567,324.986254,300
20345,817.128819,426.021385,300
20346,797.833333,1993.431373,300
20347,814.246212,500.528409,300
20348,808.634146,696.843206,300
20349,808.569726,1430.899881,300
20350,825.806892,856.706389,300
20351,804.344186,1478.167442,300
20352,819.700877,228.70614,300
20353,820.795012,65.052221,300
20354,820.564744,1091.922742,300
20355,820.541978,1152.561097,300
20356,813.69382,1063.233146,300
20357,818.611872,946.315068,300
20358,824.557704,2333.497281,300
20359,822.206422,2565.019266,300
20360,825.908531,2621.524186,300
20361,829.493687,651.307449,300
20362,818.053241,999.451389,300
20363,821.659509,2448.239264,300
20364,826.001434,379.656631,300
20365,829.593674,470.902676,300
20366,836.800294,796.406755,300
20367,822.945161,144.632258,300
20368,828.548896,299.760252,300
20369,823.646586,2412.471888,300
20370,832.178371,270.047753,300
20371,836.821782,695.367501,300
20372,834.270413,764.190518,300
20373,839.583708,1693.45542,300
20374,839.695615,328.071367,300
20375,825.968127,2396.521912,300
20376,844.55598,548.052163,300
20377,852.999511,740.45815,300
20378,841.511731,1265.572594,300
20379,839.256562,1472.388654,300
20380,834.509158,2388.47619,300
20381,837.48103,2099.517615,300
20382,859.686672,2606.071317,300
20383,856.010585,618.30746,300
20384,849.166043,84.795812,300
20385,852.40151,246.912148,300
20386,852.440098,495.93317,300
20387,843.898361,434.852459,300
20388,852.198783,582.818458,300
20389,855.156221,2552.31899,300
20390,865.253425,1103.836045,300
20391,859.461486,2454.132737,300
20392,847.971671,2430.773371,300
20393,851.717241,444.624138,300
20394,862.158845,385.830325,300
20395,864.950906,912.909366,300
20396,862.454433,296.600985,300
20397,865.039177,659.619001,300
20398,870.635954,183.858788,300
20399,870.466377,827.083876,300
20400,871.229536,862.850633,300
20401,861.153966,1145.880249,300
20402,871.298805,463.87251,300
20403,872.832797,1000.414791,300
20404,869.802893,1195.479204,300
20405,871.560372,432.487616,300
20406,870.390033,2392.654388,300
20407,863.708934,945.847262,300
20408,878.988756,522.32818,300
20409,881.92968,559.884018,300
20410,880.787087,2359.15834,300
20411,897.23293,736.766206,300
20412,874.392996,952.638132,300
20413,892.92432,2578.681548,300
20414,881.313758,2653.096477,300
20415,885.797225,886.280683,300
20416,884.828346,1171.151969,300
20417,880.287273,641.127273,300
20418,888.807183,594.92155,300
20419,888.671939,1255.094318,300
20420,893.006902,1355.745026,300
20421,885.308943,2414.570122,300
20422,879.038585,769.135048,300
20423,887.438111,1035.276873,300
20424,887.972855,318.928196,300
20425,891.885809,493.490022,300
20426,896.620493,961.672359,300
20427,890.682646,2797.684564,300
20428,892.578226,1073.66371,300
20429,895.505785,2269.890083,300
20430,905.364972,659.521843,300
20431,901.125645,930.849398,300
20432,890.805128,1145.151282,300
20433,902.829625,133.113795,300
20434,898.641121,456.992523,300
20435,908.517354,2685.914866,300
20436,909.033843,990.16048,300
20437,900.554065,2737.228887,300
20438,904.482443,816.009924,300
20439,911.446281,1018.634298,300
20440,897.222615,618.434629,300
20441,907.876555,1884.257416,300
20442,924.466338,2654.415435,300
20443,913.922116,784.658339,300
20444,914.631098,579.202236,300
20445,910.930582,1128.703565,300
20446,915.197274,702.981349,300
20447,923.943062,1216.337799,300
20448,918.811966,485.024864,300
20449,922.22333,903.561316,300
20450,917.633766,2783.119481,300
20451,916.429609,82.26703,300
20452,935.940685,842.389331,300
20453,922.193211,162.990862,300
20454,917.085271,61.077519,300
20455,915.379538,256.775578,300
20456,924.201456,1055.365291,300
20457,925.305855,1169.953005,300
20458,934.024316,269.177508,300
20459,926.911355,1306.849602,300
20460,936.360769,762.799231,300
20461,921.651972,2859.345708,300
20462,925.652406,516.780749,300
20463,945.674771,983.84735,300
20464,938.609476,623.020101,300
20465,924.212264,1336.650943,300
20466,935.077352,1747.349282,300
20467,940.269565,719.521739,300
20468,934.597082,2722.690236,300
20469,931.925926,1351.60114,300
20470,933.420382,1327.5,300
20471,944.830019,1558.666453,300
20472,952.090839,2777.591414,300
20473,945.778614,880.170181,300
20474,957.027234,1031.92766,300
20475,950.303318,1884.109795,300
20476,955.825746,1286.388155,300
20477,944.836109,1491.616126,300
20478,965.942577,1081.911064,300
20479,961.077607,2694.953791,300
20480,953.313339,1150.238138,300
20481,971.781654,1183.668389,300
20482,960.553682,102.161491,300
20483,960.094142,940.359135,300
20484,964.514451,1117.223782,300
20485,958.812298,1245.510518,300
20486,966.83179,817.320988,300
20487,973.113934,351.960302,300
20488,965.209383,909.465682,300
20489,954.106178,2287.399614,300
20490,962.614354,1440.903349,300
20491,962.919355,789.88563,300
20492,961.774052,2415.787172,300
20493,978.4375,1220.608631,300
20494,975.174468,2258.612766,300
20495,974.087199,2752.550093,300
20496,966.883469,1534.883469,300
20497,971.477848,388.503165,300
20498,982.93274,2888.889219,300
20499,979.061892,253.770999,300
20500,992.984312,1137.321356,300
20501,971.950166,2860.857143,300
20502,991.091429,1329.439664,300
20503,976.923507,1372.04291,300
20504,982.25235,549.81851,300
20505,976.888224,1399.854291,300
20506,983.400542,481.772152,300
20507,988.449732,1503.319705,300
20508,988.122791,1654.625116,300
20509,996.020543,2798.880053,300
20510,994.513591,2422.612303,300
20511,996.681965,1273.574014,300
20512,985.135338,518.87218,300
20513,996.699612,1456.527132,300
20514,991.44898,578.238095,300
20515,1011.923536,1562.998881,300
20516,1003.54292,2853.44901,300
20517,999.585997,1028.118721,300
20518,1008.00079,1429.562401,300
20519,1008.370328,1243.652322,300
20520,1010.979405,1366.502288,300
20521,997.606977,2576.890698,300
20522,1008.456522,854.995342,300
20523,1017.744921,1606.54684,300
20524,1016.631457,1216.670779,300
20525,1018.923707,1476.356242,300
20526,1016.154462,2455.119385,300
20527,1013.295047,1101.635406,300
20528,1023.256389,1522.792251,300
20529,1008.845188,2944.627615,300
20530,1032.103756,1393.529108,300
20531,1012.359788,2958.539683,300
20532,1017.704188,2629.938045,300
20533,1032.79588,1136.223783,300
20534,1038.006725,1260.176866,300
20535,1018.351464,1193.334728,300
20536,1025.918881,1998.076923,300
20537,1029.973783,2225.51623,300
20538,1026.08,1164.4416,300
20539,1035.501433,2666.059456,300
20540,1034.833798,1295.382544,300
20541,1029.794355,1189.419355,300
20542,1030.211921,1640.602649,300
20543,1040.465712,2877.539563,300
20544,1033.021113,2900.573896,300
20545,1034.619855,1319.733656,300
20546,1045.15873,1453.064762,300
20547,1048.922832,1503.097852,300
20548,1045.07868,1710.540609,300
20549,1043.543151,2800.453682,300
20550,1044.181648,2928.652622,300
20551,1044.154446,3006.359594,300
20552,1056.882855,1366.805979,300
20553,1054.462848,1673.530186,300
20554,1051.3703,1756.51434,300
20555,1058.977422,1563.256158,300
20556,1052.175476,385.824524,300
20557,1055.871545,1643.7,300
20558,1054.708276,223.842759,300
20559,1070.694706,2971.627991,300
20560,1047.160772,782.154341,300
20561,1071.621727,1332.708078,300
20562,1067.403654,1297.005814,300
20563,1059.908438,1422.70377,300
20564,1064.544621,806.216847,300
20565,1066.252212,2820.939159,300
20566,1069.597425,2320.32103,300
20567,1067.16,765.367111,300
20568,1069.762615,1027.145642,300
20569,1076.348618,2893.675657,300
20570,1074.842986,2932.150579,300
20571,1074.051827,2582.352591,300
20572,1077.783333,1443.87807,300
20573,1083.030995,1490.493475,300
20574,1080.508489,623.590832,300
20575,1078.785714,1006.054945,300
20576,1086.900369,1583.440344,300
20577,1083.233624,3017.413755,300
20578,1085.435722,125.805461,300
20579,1102.592384,1627.139633,300
20580,1091.099675,1665.888407,300
20581,1088.592205,1754.276616,300
20582,1097.21402,1791.857143,300
20583,1094.476407,2752.455535,300
20584,1089.826542,1866.925495,300
20585,1099.160057,2188.762748,300
20586,1094.75067,2504.755139,300
20587,1100.227156,1390.233988,300
20588,1113.166124,1473.220413,300
20589,1096.733333,801.931061,300
20590,1105.20034,1554.465195,300
20591,1091.057143,2774.739286,300
20592,1099.879365,3002.838095,300
20593,1115.836289,3037.36744,300
20594,1105.588477,1415.843621,300
20595,1103.793132,251.354271,300
20596,1104.462121,2800.305556,300
20597,1097.0,373.0,300
20598,1115.58871,1440.604839,300
20599,1114.394563,1330.662013,300
20600,1104.128692,1355.196203,300
20601,1109.603365,1710.318109,300
20602,1124.131682,3092.45666,300
20603,1116.040928,1517.590041,300
20604,1121.010116,1864.083092,300
20605,1108.259557,1741.044266,300
20606,1119.678771,1913.206704,300
20607,1122.286408,1676.051318,300
20608,1123.437141,1951.995533,300
20609,1124.921026,2911.404103,300
20610,1135.740316,1597.639168,300
20611,1118.95122,2306.863415,300
20612,1118.496479,2029.598592,300
20613,1139.594385,1563.568698,300
20614,1127.012632,1030.294737,300
20615,1129.42,1835.682,300
20616,1129.365414,722.613534,300
20617,1129.348659,2022.272031,300
20618,1138.586538,1726.045192,300
20619,1147.387552,1505.296266,300
20620,1149.760369,1624.247926,300
20621,1149.895232,1760.433848,300
20622,1150.591885,2885.125895,300
20623,1153.211066,1656.735656,300
20624,1145.781163,2851.121884,300
20625,1158.677246,1978.791617,300
20626,1156.528115,1685.693495,300
20627,1158.175621,3040.193264,300
20628,1155.085616,1925.537671,300
20629,1162.86018,3082.503222,300
20630,1157.594274,3137.775913,300
20631,1151.266846,1804.439353,300
20632,1157.570975,1895.610169,300
20633,1160.100089,1865.511072,300
20634,1168.778833,1718.712347,300
20635,1157.170523,3186.87832,300
20636,1174.796209,1831.604002,300
20637,1169.57961,2040.582756,300
20638,1175.673359,3016.809266,300
20639,1168.723757,3224.41547,300
20640,1178.770619,1592.392612,300
20641,1185.773239,1796.932394,300
20642,1176.783275,2075.85784,300
20643,1176.265808,3117.772834,300
20644,1181.936552,3168.771034,300
20645,1184.678623,1634.66858,300
20646,1170.523967,435.226446,300
20647,1185.954774,1917.943719,300
20648,1194.78249,1765.021204,300
20649,1175.896985,2101.967337,300
20650,1183.281118,1200.996613,300
20651,1189.996587,1679.391638,300
20652,1191.636591,1892.265664,300
20653,1199.339506,3270.4375,300
20654,1191.827751,1564.891319,300
20655,1189.886531,1946.872694,300
20656,1182.625,2561.146959,300
20657,1200.25259,1715.45498,300
20658,1192.431034,1352.781348,300
20659,1198.177293,1865.470742,300
20660,1193.489168,2812.233751,300
20661,1200.22299,1443.662057,300
20662,1202.858191,2051.011002,300
20663,1193.923077,3138.932692,300
20664,1206.700101,2003.443262,300
20665,1201.688764,3204.765169,300
20666,1211.087762,1661.072464,300
20667,1208.00104,3156.618503,300
20668,1205.597204,747.013316,300
20669,1206.849252,1398.866513,300
20670,1200.713615,2123.680751,300
20671,1210.416517,2134.840215,300
20672,1209.206612,1336.570248,300
20673,1215.019465,1104.811841,300
20674,1215.391937,1819.722284,300
20675,1220.318339,1741.856978,300
20676,1225.023908,1963.043693,300
20677,1228.176271,1913.067119,300
20678,1232.904028,1858.716825,300
20679,1240.111351,1710.485946,300
20680,1228.815506,2087.939698,300
20681,1229.921858,2195.239344,300
20682,1230.706019,2519.029514,300
20683,1234.749705,1939.861865,300
20684,1237.651003,3187.974657,300
20685,1231.084519,2234.167364,300
20686,1232.142562,2055.96281,300
20687,1222.0,1073.0,300
20688,1222.570064,1890.958599,300
20689,1237.813576,3236.60846,300
20690,1227.954323,1557.823817,300
20691,1232.829676,3082.664577,300
20692,1237.344802,2125.657394,300
20693,1233.097561,681.087398,300
20694,1246.312081,1806.872483,300
20695,1243.954832,2030.243697,300
20696,1244.796117,1772.07767,300
20697,1247.934375,3150.217188,300
20698,1246.122609,1987.772174,300
20699,1247.572669,2437.287782,300
20700,1256.870246,3277.584638,300
20701,1260.09375,1909.613281,300
20702,1266.251155,2112.16224,300
20703,1257.318066,3324.86514,300
20704,1265.235394,1739.895004,300
20705,1263.500465,2177.930233,300
20706,1270.589884,1836.81203,300
20707,1263.37081,3366.627095,300
20708,1267.662308,221.275023,300
20709,1258.412527,2643.87689,300
20710,1257.401146,2246.005731,300
20711,1265.07549,3096.166667,300
20712,1271.093588,1956.671577,300
20713,1266.049573,3234.179487,300
20714,1278.994815,1772.034815,300
20715,1276.98696,1995.363761,300
20716,1276.977977,2291.27254,300
20717,1276.353005,3308.059016,300
20718,1275.667132,2058.687369,300
20719,1267.124454,3054.024017,300
20720,1277.763222,1066.374288,300
20721,1268.412651,1867.328313,300
20722,1280.84912,903.845737,300
20723,1297.247281,1883.11095,300
20724,1272.753521,2659.920775,300
20725,1285.060398,2245.722477,300
20726,1281.449016,2593.284436,300
20727,1291.803331,1933.521015,300
20728,1278.993852,2030.69877,300
20729,1278.395445,2562.416149,300
20730,1290.342458,3053.609497,300
20731,1282.527273,3240.581818,300
20732,1291.513514,2207.908623,300
20733,1284.446224,3256.242563,300
20734,1295.42086,3290.573651,300
20735,1296.373501,3412.853717,300
20736,1292.680141,2625.427065,300
20737,1305.56156,1832.039672,300
20738,1300.34731,2138.074773,300
20739,1291.42623,2082.763934,300
20740,1312.325986,1979.806265,300
20741,1300.460331,2338.310375,300
20742,1296.546667,3214.157333,300
20743,1294.820628,3201.251121,300
20744,1311.202297,2058.716431,300
20745,1300.348454,2095.748454,300
20746,1305.823069,262.124145,300
20747,1316.751811,3364.439192,300
20748,1308.417339,2025.246976,300
20749,1303.35468,2292.576355,300
20750,1312.257723,656.221536,300
20751,1316.580528,2317.768881,300
20752,1312.54024,564.237158,300
20753,1316.121253,1916.151226,300
20754,1328.193003,2109.127114,300
20755,1332.610619,274.046903,300
20756,1332.344764,2016.071362,300
20757,1341.724448,1961.026165,300
20758,1341.491726,2307.306541,300
20759,1323.98324,3263.934823,300
20760,1344.007552,2216.482664,300
20761,1326.955446,2153.019802,300
20762,1324.801587,2250.547619,300
20763,1336.727333,2400.897333,300
20764,1331.708189,344.088812,300
20765,1344.337525,2271.305758,300
20766,1340.139098,2073.990602,300
20767,1328.382436,3460.407932,300
20768,1331.140562,2178.064257,300
20769,1338.477044,3120.008608,300
20770,1330.5,3319.0,300
20771,1342.632558,1935.410465,300
20772,1334.395161,1859.66129,300
20773,1343.288703,2143.004184,300
20774,1345.435606,2163.813131,300
20775,1354.289313,3413.220611,300
20776,1345.158933,3476.734339,300
20777,1351.957192,2347.611301,300
20778,1361.566092,2038.864943,300
20779,1353.084337,2539.851715,300
20780,1345.139241,2370.261603,300
20781,1367.052795,2007.173292,300
20782,1359.065466,1781.337971,300
20783,1365.369605,2106.98541,300
20784,1358.837928,2433.849624,300
20785,1361.24414,3215.048599,300
20786,1376.448175,2065.754745,300
20787,1358.249695,3300.496955,300
20788,1355.177489,3382.277056,300
20789,1366.420782,2640.447531,300
20790,1372.643341,883.881114,300
20791,1361.137255,3517.647059,300
20792,1373.318885,1611.816305,300
20793,1375.608392,3468.822178,300
20794,1370.420339,1587.488136,300
20795,1375.5934,2470.419676,300
20796,1369.768448,3350.861323,300
20797,1381.537542,503.665116,300
20798,1375.183898,2186.734675,300
20799,1380.846519,2297.755538,300
20800,1392.769345,2333.85313,300
20801,1394.67954,3427.336894,300
20802,1389.515057,2437.343718,300
20803,1392.138378,2265.197682,300
20804,1386.627744,2153.949956,300
20805,1385.891148,2896.632775,300
20806,1394.383333,1187.8975,300
20807,1399.496495,2107.359229,300
20808,1391.128988,3280.732316,300
20809,1399.633792,2228.127676,300
20810,1398.328348,2394.109687,300
20811,1400.169725,3366.099388,300
20812,1403.807119,2188.923013,300
20813,1402.793182,3050.605303,300
20814,1405.196396,3449.181982,300
20815,1402.94072,744.787579,300
20816,1409.348602,1356.891136,300
20817,1399.608156,1071.359929,300
20818,1410.814057,3504.140569,300
20819,1407.563348,2686.533183,300
20820,1405.957895,2041.511579,300
20821,1421.688685,3472.442119,300
20822,1415.539916,2139.288866,300
20823,1434.786395,2433.962738,300
20824,1414.055184,2465.160535,300
20825,1429.210199,2402.313433,300
20826,1440.222932,2213.658809,300
20827,1421.152924,1944.1994,300
20828,1429.714888,2263.337781,300
20829,1430.406875,2350.270983,300
20830,1419.080128,3530.394231,300
20831,1435.570449,2165.119573,300
20832,1421.788,2315.74,300
20833,1422.219814,2377.034056,300
20834,1438.620421,2477.384256,300
20835,1434.086957,1061.066253,300
20836,1446.872768,3507.643601,300
20837,1433.323276,1026.178879,300
20838,1432.958874,2077.25974,300
20839,1433.07037,2095.381481,300
20840,1467.302613,2323.664374,300
20841,1436.721634,3362.068079,300
20842,1441.004762,2102.004762,300
20843,1451.194943,572.39521,300
20844,1447.973684,368.992481,300
20845,1458.720686,2373.821903,300
20846,1451.616379,3565.272989,300
20847,1453.741071,3529.208333,300
20848,1460.368014,2897.461737,300
20849,1474.307658,3329.976265,300
20850,1461.30834,909.94524,300
20851,1460.993237,2272.437681,300
20852,1459.03253,1767.220482,300
20853,1456.0,2758.0,300
20854,1470.378947,2527.215512,300
20855,1469.462963,3179.707407,300
20856,1468.789779,2467.732869,300
20857,1463.444882,3460.557087,300
20858,1476.912771,2658.846066,300
20859,1478.053039,3557.038674,300
20860,1476.93008,2223.005827,300
20861,1471.594937,3242.18038,300
20862,1467.552529,2415.88716,300
20863,1481.994152,2495.360624,300
20864,1473.53125,2399.122159,300
20865,1476.857143,3646.029155,300
20866,1489.155291,2568.994991,300
20867,1488.734652,2263.246248,300
20868,1488.592391,2806.34375,300
20869,1479.164241,3596.723493,300
20870,1475.47619,3678.704762,300
20871,1487.096708,3688.502058,300
20872,1496.368868,2465.433962,300
20873,1491.075874,3494.323956,300
20874,1486.407166,2298.211726,300
20875,1504.780503,2629.351931,300
20876,1501.964194,3617.211637,300
20877,1490.647482,2413.913669,300
20878,1508.84145,2433.245753,300
20879,1497.433406,3576.836245,300
20880,1497.778561,2371.447109,300
20881,1509.228282,957.585425,300
20882,1510.739617,483.693291,300
20883,1517.43833,2345.447185,300
20884,1508.516616,3430.104733,300
20885,1516.135693,2724.505015,300
20886,1513.825,2304.838333,300
20887,1516.334398,3648.355698,300
20888,1506.855932,2514.423729,300
20889,1516.092827,2478.248945,300
20890,1528.420463,2551.32726,300
20891,1549.973624,993.542718,300
20892,1527.813023,523.832558,300
20893,1533.485422,2402.897557,300
20894,1527.916944,3134.345515,300
20895,1533.233444,3003.879139,300
20896,1524.425837,3667.655502,300
20897,1537.127415,2676.071256,300
20898,1540.711294,2455.074046,300
20899,1538.492537,3691.711194,300
20900,1557.641718,3750.359264,300
20901,1540.376334,2516.71581,300
20902,1535.892922,2064.61706,300
20903,1535.314433,2296.574742,300
20904,1547.883271,2371.965056,300
20905,1548.337494,2615.277084,300
20906,1551.034065,3654.838759,300
20907,1547.266304,1276.209239,300
20908,1556.843885,2204.538129,300
20909,1558.828353,1620.783217,300
20910,1559.724823,1889.834752,300
20911,1562.361228,2489.863335,300
20912,1551.617886,3548.837398,300
20913,1558.492972,2579.457831,300
20914,1561.898246,1986.969298,300
20915,1555.167521,3489.974359,300
20916,1562.155138,805.642042,300
20917,1566.590805,2538.689655,300
20918,1565.807872,661.2495,300
20919,1564.685055,418.759278,300
20920,1565.70704,884.551855,300
20921,1566.683502,699.619529,300
20922,1577.845732,2402.476829,300
20923,1575.372254,2437.263026,300
20924,1566.191646,3680.933661,300
20925,1577.60753,3400.107815,300
20926,1579.309524,2808.194048,300
20927,1568.886288,860.210702,300
20928,1579.219814,3802.144479,300
20929,1572.05,2730.222727,300
20930,1577.069853,2711.553309,300
20931,1579.979879,2744.746479,300
20932,1601.035248,3709.020453,300
20933,1590.386297,3736.370262,300
20934,1601.517909,2465.785576,300
20935,1596.282573,2511.401466,300
20936,1588.733598,1722.950298,300
20937,1602.252427,2573.096065,300
20938,1601.687865,2614.95782,300
20939,1597.704673,2539.740187,300
20940,1602.086462,2727.701934,300
20941,1588.171548,3589.066946,300
20942,1602.757576,3768.148019,300
20943,1609.716462,3656.926186,300
20944,1611.503049,2699.879573,300
20945,1602.475728,1739.07767,300
20946,1604.758621,3588.724138,300
20947,1615.794613,2667.12963,300
20948,1613.266764,3793.88484,300
20949,1618.561245,2818.571285,300
20950,1616.104854,1629.284466,300
20951,1635.549112,3839.96716,300
20952,1625.173121,540.169324,300
20953,1629.122964,2493.908795,300
20954,1627.226891,2636.911765,300
20955,1628.967928,1143.150738,300
20956,1629.145763,1472.277966,300
20957,1628.306987,2523.533792,300
20958,1632.653682,2753.86975,300
20959,1634.663228,3769.854369,300
20960,1632.951667,864.230833,300
20961,1633.243222,2556.968242,300
20962,1642.924855,2878.481053,300
20963,1637.730627,3805.501845,300
20964,1646.092549,2694.136471,300
20965,1649.533267,2728.387289,300
20966,1649.944234,3723.332703,300
20967,1646.850835,1190.894988,300
20968,1651.520661,2654.293848,300
20969,1653.046282,3551.361912,300
20970,1652.510096,2598.129649,300
20971,1646.452381,1169.997024,300
20972,1664.177354,2543.464471,300
20973,1655.179353,973.995626,300
20974,1670.78225,3889.491744,300
20975,1660.09234,2160.451207,300
20976,1666.467897,2786.116372,300
20977,1673.073791,3627.679389,300
20978,1680.436561,2616.537563,300
20979,1672.264832,2860.474635,300
20980,1673.699485,2951.407556,300
20981,1676.327696,2693.936575,300
